id,nome,posição,idade,data_nascimento,nacionalidade,time,id_liga,liga,total_chutes,chutes_no_gol,gols,gols_sofridos,assistências,defesas,total_passes,passes_chaves,índice_passes_certos,desarmes,dribles_tentados,dribles_realizados,faltas_sofridas,faltas_cometidas,total_jogos,minutos_jogados,jogos_escalados,chutes/min,chutes_no_gol/min,gols/min,sofridos/min,assistências/min,defesas/min,passes/min,passes_chaves/min,desarmes/min,dribles_tentados/min,dribles_realizados/min,faltas_sofridas/min,faltas_cometidas/min
2499,J. Alonso,Defender,28,09/02/1993,Paraguay,Atletico-MG,1396.0,Brasileiro Série A,21,6,1,0,2,0,1925,16,74,37,13,9,4,34,25,2250,25,0.009333333333333334,0.0026666666666666666,0.00044444444444444447,0.0,0.0008888888888888889,0.0,0.8555555555555555,0.0071111111111111115,0.016444444444444446,0.0057777777777777775,0.004,0.0017777777777777779,0.015111111111111112
9863,Réver,Defender,36,01/01/1985,Brazil,Atletico-MG,1396.0,Brasileiro Série A,8,2,1,0,1,0,1472,9,69,16,11,5,14,14,20,1632,19,0.004901960784313725,0.0012254901960784314,0.0006127450980392157,0.0,0.0006127450980392157,0.0,0.9019607843137255,0.0055147058823529415,0.00980392156862745,0.006740196078431373,0.0030637254901960784,0.00857843137254902,0.00857843137254902
2038,Guilherme Arana,Defender,24,14/04/1997,Brazil,Atletico-MG,1396.0,Brasileiro Série A,40,20,3,0,4,0,1445,62,49,39,42,25,32,36,30,2569,28,0.015570260801868432,0.007785130400934216,0.0011677695601401323,0.0,0.001557026080186843,0.0,0.5624756714674971,0.02413390424289607,0.01518100428182172,0.01634877384196185,0.00973141300116777,0.012456208641494744,0.014013234721681589
10051,Gabriel,Defender,26,14/03/1995,Brazil,Atletico-MG,1396.0,Brasileiro Série A,2,1,0,0,0,0,379,0,58,3,1,1,0,5,7,451,5,0.004434589800443459,0.0022172949002217295,0.0,0.0,0.0,0.0,0.8403547671840355,0.0,0.0066518847006651885,0.0022172949002217295,0.0022172949002217295,0.0,0.011086474501108648
434,Mariano,Defender,35,23/06/1986,Brazil,Atletico-MG,1396.0,Brasileiro Série A,1,0,0,0,1,0,241,4,47,11,7,3,6,8,7,370,4,0.002702702702702703,0.0,0.0,0.0,0.002702702702702703,0.0,0.6513513513513514,0.010810810810810811,0.02972972972972973,0.01891891891891892,0.008108108108108109,0.016216216216216217,0.021621621621621623
9872,Igor Rabello,Defender,26,28/04/1995,Brazil,Atletico-MG,1396.0,Brasileiro Série A,10,4,1,0,1,0,1270,3,56,20,3,1,18,18,22,1652,18,0.006053268765133172,0.002421307506053269,0.0006053268765133172,0.0,0.0006053268765133172,0.0,0.7687651331719129,0.0018159806295399517,0.012106537530266344,0.0018159806295399517,0.0006053268765133172,0.010895883777239709,0.010895883777239709
9874,Guga,Defender,23,29/08/1998,Brazil,Atletico-MG,1396.0,Brasileiro Série A,10,1,1,0,1,0,1527,18,55,66,11,9,30,33,26,2127,24,0.004701457451810061,0.0004701457451810061,0.0004701457451810061,0.0,0.0004701457451810061,0.0,0.7179125528913963,0.00846262341325811,0.031029619181946404,0.005171603196991067,0.004231311706629055,0.014104372355430184,0.015514809590973202
9881,Marquinhos,Midfielder,22,24/10/1999,Brazil,Atletico-MG,1396.0,Brasileiro Série A,10,2,0,0,1,0,124,6,41,5,18,15,5,12,11,433,3,0.023094688221709007,0.004618937644341801,0.0,0.0,0.0023094688221709007,0.0,0.2863741339491917,0.013856812933025405,0.011547344110854504,0.04157043879907621,0.03464203233256351,0.011547344110854504,0.02771362586605081
9923,Hyoran,Midfielder,28,25/05/1993,Brazil,Atletico-MG,1396.0,Brasileiro Série A,41,14,8,0,3,0,513,37,33,21,18,10,33,34,23,1345,16,0.030483271375464683,0.010408921933085501,0.005947955390334572,0.0,0.0022304832713754648,0.0,0.3814126394052045,0.0275092936802974,0.015613382899628252,0.013382899628252789,0.007434944237918215,0.02453531598513011,0.025278810408921933
9883,Nathan,Midfielder,25,13/03/1996,Brazil,Atletico-MG,1396.0,Brasileiro Série A,27,12,3,0,1,0,322,20,18,14,13,8,11,10,22,1040,11,0.025961538461538463,0.011538461538461539,0.0028846153846153848,0.0,0.0009615384615384616,0.0,0.3096153846153846,0.019230769230769232,0.013461538461538462,0.0125,0.007692307692307693,0.010576923076923078,0.009615384615384616
16360,A. Franco,Midfielder,23,21/08/1998,Ecuador,Atletico-MG,1396.0,Brasileiro Série A,15,9,3,0,0,0,471,15,34,28,6,3,15,34,22,1338,15,0.011210762331838564,0.006726457399103139,0.002242152466367713,0.0,0.0,0.0,0.35201793721973096,0.011210762331838564,0.02092675635276532,0.004484304932735426,0.002242152466367713,0.011210762331838564,0.025411061285500747
10319,Allan,Midfielder,24,03/03/1997,Brazil,Atletico-MG,1396.0,Brasileiro Série A,20,5,0,0,0,0,1472,11,60,31,9,8,22,33,25,1911,21,0.010465724751439037,0.0026164311878597592,0.0,0.0,0.0,0.0,0.7702773417059131,0.0057561486132914706,0.016221873364730507,0.004709576138147566,0.004186289900575615,0.011512297226582941,0.01726844583987441
9890,Jair,Midfielder,27,26/08/1994,Brazil,Atletico-MG,1396.0,Brasileiro Série A,12,3,2,0,2,0,912,16,51,38,23,13,49,47,22,1599,19,0.0075046904315197,0.001876172607879925,0.0012507817385866166,0.0,0.0012507817385866166,0.0,0.5703564727954972,0.010006253908692933,0.023764853033145718,0.014383989993746092,0.008130081300813009,0.030644152595372107,0.029393370856785492
51214,J. Savarino,Midfielder,25,11/11/1996,Venezuela,Atletico-MG,1396.0,Brasileiro Série A,37,14,5,0,6,0,490,47,30,11,73,42,26,20,25,1814,21,0.020396912899669238,0.007717750826901874,0.0027563395810363835,0.0,0.0033076074972436605,0.0,0.2701212789415656,0.025909592061742006,0.006063947078280044,0.0402425578831312,0.023153252480705624,0.014332965821389196,0.011025358324145534
2477,M. Zaracho,Midfielder,23,10/03/1998,Argentina,Atletico-MG,1396.0,Brasileiro Série A,3,2,1,0,0,0,129,5,9,11,12,4,8,11,11,458,7,0.006550218340611353,0.004366812227074236,0.002183406113537118,0.0,0.0,0.0,0.2816593886462882,0.010917030567685589,0.024017467248908297,0.026200873362445413,0.008733624454148471,0.017467248908296942,0.024017467248908297
10004,Eduardo Sasha,Attacker,29,24/02/1992,Brazil,Atletico-MG,1396.0,Brasileiro Série A,33,18,7,0,3,0,435,23,15,8,14,6,23,20,27,1609,18,0.020509633312616533,0.011187072715972654,0.00435052827843381,0.0,0.0018645121193287756,0.0,0.2703542573026725,0.014294592914853946,0.004972032318210068,0.00870105655686762,0.0037290242386575512,0.014294592914853946,0.012430080795525171
16847,Marcos da Silva França,Attacker,32,10/09/1989,Brazil,Atletico-MG,1396.0,Brasileiro Série A,72,37,10,0,6,0,706,55,26,36,171,94,62,35,31,2458,28,0.029292107404393815,0.015052888527257934,0.0040683482506102524,0.0,0.0024410089503661514,0.0,0.2872253864930838,0.022375915378356388,0.014646053702196907,0.06956875508543531,0.03824247355573637,0.025223759153783564,0.014239218877135883
10574,Marrony,Attacker,22,05/02/1999,Brazil,Atletico-MG,1396.0,Brasileiro Série A,26,15,4,0,1,0,140,8,20,10,28,16,12,20,26,759,7,0.034255599472990776,0.019762845849802372,0.005270092226613966,0.0,0.0013175230566534915,0.0,0.1844532279314888,0.010540184453227932,0.013175230566534914,0.03689064558629776,0.021080368906455864,0.015810276679841896,0.026350461133069828
35534,E. Vargas,Attacker,32,20/11/1989,Chile,Atletico-MG,1396.0,Brasileiro Série A,16,7,1,0,2,0,133,9,11,4,6,3,8,6,9,718,9,0.022284122562674095,0.009749303621169917,0.001392757660167131,0.0,0.002785515320334262,0.0,0.18523676880222842,0.012534818941504178,0.005571030640668524,0.008356545961002786,0.004178272980501393,0.011142061281337047,0.008356545961002786
64370,Marcelo de Souza dos Santos Júnior,Attacker,22,17/01/1998,Brazil,Parana,1397.0,Brasileiro Série B,4,2,0,0,0,0,232,6,27,9,8,7,8,9,12,483,6,0.008281573498964804,0.004140786749482402,0.0,0.0,0.0,0.0,0.4803312629399586,0.012422360248447204,0.018633540372670808,0.016563146997929608,0.014492753623188406,0.016563146997929608,0.018633540372670808
9524,Thales Natanael  Lira de Matos,Defender,27,06/04/1993,Brazil,Parana,1397.0,Brasileiro Série B,3,0,1,0,0,0,295,1,75,4,2,1,7,11,7,630,7,0.004761904761904762,0.0,0.0015873015873015873,0.0,0.0,0.0,0.46825396825396826,0.0015873015873015873,0.006349206349206349,0.0031746031746031746,0.0015873015873015873,0.011111111111111112,0.01746031746031746
80671,Leonardo Luiz e Castro,Attacker,27,13/07/1994,Brazil,Parana,1397.0,Brasileiro Série B,10,3,1,0,1,0,122,5,7,1,9,8,14,5,16,513,4,0.01949317738791423,0.005847953216374269,0.001949317738791423,0.0,0.001949317738791423,0.0,0.2378167641325536,0.009746588693957114,0.001949317738791423,0.017543859649122806,0.015594541910331383,0.02729044834307992,0.009746588693957114
9442,Andrey Nunes dos Santos,Attacker,21,26/06/2000,Brazil,Parana,1397.0,Brasileiro Série B,34,10,2,0,0,0,474,20,24,35,102,49,36,71,28,1696,19,0.020047169811320754,0.00589622641509434,0.0011792452830188679,0.0,0.0,0.0,0.2794811320754717,0.01179245283018868,0.020636792452830188,0.060141509433962265,0.028891509433962265,0.02122641509433962,0.04186320754716981
9662,Renan Brito Soares,Goalkeeper,36,24/01/1985,Brazil,Parana,1397.0,Brasileiro Série B,0,0,0,11,0,16,185,0,11,0,1,1,2,1,9,794,9,0.0,0.0,0.0,0.013853904282115869,0.0,0.020151133501259445,0.23299748110831234,0.0,0.0,0.0012594458438287153,0.0012594458438287153,0.0025188916876574307,0.0012594458438287153
10334,Marcos de Paula Dutra,Goalkeeper,28,17/05/1993,Brazil,Parana,1397.0,Brasileiro Série B,0,0,0,10,0,10,61,0,12,1,0,0,1,0,5,450,5,0.0,0.0,0.0,0.022222222222222223,0.0,0.022222222222222223,0.13555555555555557,0.0,0.0022222222222222222,0.0,0.0,0.0022222222222222222,0.0
9410,Alisson Machado dos Santos,Goalkeeper,26,08/06/1995,Brazil,Parana,1397.0,Brasileiro Série B,0,0,0,21,0,53,337,0,30,0,0,0,4,1,19,1710,19,0.0,0.0,0.0,0.012280701754385965,0.0,0.030994152046783626,0.19707602339181288,0.0,0.0,0.0,0.0,0.0023391812865497076,0.0005847953216374269
54862,Jean Victor Barros,Defender,27,01/07/1994,Brazil,Parana,1397.0,Brasileiro Série B,17,6,2,0,2,0,1412,37,45,62,26,14,14,45,33,2766,30,0.006146059291395517,0.0021691973969631237,0.0007230657989877079,0.0,0.0007230657989877079,0.0,0.5104844540853217,0.013376717281272595,0.022415039768618944,0.009399855386840203,0.005061460592913955,0.005061460592913955,0.016268980477223426
237954,Haiderson Hurtado Palomino,Defender,26,26/11/1995,Colombia,Parana,1397.0,Brasileiro Série B,3,1,1,0,0,0,723,2,39,22,2,1,10,23,17,1191,13,0.0025188916876574307,0.0008396305625524769,0.0008396305625524769,0.0,0.0,0.0,0.6070528967254408,0.0016792611251049538,0.018471872376154493,0.0016792611251049538,0.0008396305625524769,0.008396305625524769,0.019311502938706968
9600,Philipe Maia de Freitas,Defender,26,11/07/1995,Brazil,Parana,1397.0,Brasileiro Série B,3,1,0,0,0,0,345,1,42,4,1,0,2,15,7,586,7,0.005119453924914676,0.0017064846416382253,0.0,0.0,0.0,0.0,0.5887372013651877,0.0017064846416382253,0.006825938566552901,0.0017064846416382253,0.0,0.0034129692832764505,0.025597269624573378
9350,Rafael Ramos de Lima,Defender,35,08/03/1986,Brazil,Parana,1397.0,Brasileiro Série B,6,2,0,0,0,0,655,3,47,10,1,1,3,8,12,1020,12,0.0058823529411764705,0.00196078431372549,0.0,0.0,0.0,0.0,0.6421568627450981,0.0029411764705882353,0.00980392156862745,0.000980392156862745,0.000980392156862745,0.0029411764705882353,0.00784313725490196
80560,Luis Ángel Salazar Cuesta,Defender,27,10/08/1994,Colombia,Parana,1397.0,Brasileiro Série B,9,3,1,0,0,0,763,1,48,4,2,2,1,12,17,1205,13,0.007468879668049793,0.0024896265560165973,0.0008298755186721991,0.0,0.0,0.0,0.6331950207468879,0.0008298755186721991,0.0033195020746887966,0.0016597510373443983,0.0016597510373443983,0.0008298755186721991,0.00995850622406639
36008,Fabrício Silva Dornellas,Defender,31,20/02/1990,Brazil,Parana,1397.0,Brasileiro Série B,21,7,1,0,1,0,1239,6,58,22,5,3,12,19,21,1795,21,0.0116991643454039,0.0038997214484679664,0.0005571030640668524,0.0,0.0005571030640668524,0.0,0.6902506963788301,0.003342618384401114,0.012256267409470752,0.002785515320334262,0.001671309192200557,0.006685236768802228,0.010584958217270195
106561,Thiago Alves da Rosa,Midfielder,22,09/06/1999,Brazil,Parana,1397.0,Brasileiro Série B,15,3,0,0,2,0,431,18,24,35,60,40,28,49,23,1397,16,0.010737294201861132,0.0021474588403722263,0.0,0.0,0.0014316392269148174,0.0,0.30851825340014316,0.012884753042233358,0.025053686471009307,0.04294917680744453,0.02863278453829635,0.020042949176807445,0.03507516105941303
41417,Renan Bardini Bressan,Midfielder,33,03/11/1988,Belarus,Parana,1397.0,Brasileiro Série B,53,24,5,0,3,0,906,51,38,23,19,15,59,39,30,2355,28,0.022505307855626325,0.01019108280254777,0.0021231422505307855,0.0,0.0012738853503184713,0.0,0.38471337579617837,0.02165605095541401,0.009766454352441613,0.008067940552016985,0.006369426751592357,0.02505307855626327,0.016560509554140127
9386,Guilherme Bitencourt da Silva,Midfielder,27,12/03/1994,Brazil,Parana,1397.0,Brasileiro Série B,7,2,1,0,0,0,158,7,14,8,7,3,11,9,16,405,3,0.01728395061728395,0.0049382716049382715,0.0024691358024691358,0.0,0.0,0.0,0.39012345679012345,0.01728395061728395,0.019753086419753086,0.01728395061728395,0.007407407407407408,0.027160493827160494,0.022222222222222223
54754,Karl Cachoeira Della Vedova Júnior,Midfielder,28,07/04/1993,Brazil,Parana,1397.0,Brasileiro Série B,9,4,1,0,2,0,746,16,30,29,14,10,22,32,24,1434,16,0.006276150627615063,0.002789400278940028,0.000697350069735007,0.0,0.001394700139470014,0.0,0.5202231520223152,0.011157601115760111,0.020223152022315203,0.009762900976290097,0.00697350069735007,0.015341701534170154,0.022315202231520222
133910,Paulo Henrique de Oliveira Alves,Midfielder,25,25/07/1996,Brazil,Parana,1397.0,Brasileiro Série B,5,1,1,0,3,0,1290,32,42,107,98,68,49,43,31,2774,31,0.001802451333813987,0.0003604902667627974,0.0003604902667627974,0.0,0.0010814708002883922,0.0,0.4650324441240086,0.011535688536409516,0.03857245854361932,0.035328046142754144,0.024513338139870222,0.017664023071377072,0.015501081470800288
9212,Higor Matheus Meritão,Midfielder,27,23/06/1994,Brazil,Parana,1397.0,Brasileiro Série B,24,11,2,0,0,0,1289,25,48,47,36,25,43,57,29,2145,27,0.011188811188811189,0.005128205128205128,0.0009324009324009324,0.0,0.0,0.0,0.600932400932401,0.011655011655011656,0.02191142191142191,0.016783216783216783,0.011655011655011656,0.020046620046620046,0.026573426573426574
9436,Gabriel Pires de Oliveira,Midfielder,22,22/05/1999,Brazil,Parana,1397.0,Brasileiro Série B,15,8,1,0,0,0,453,14,35,22,40,20,26,29,20,1119,12,0.013404825737265416,0.0071492403932082215,0.0008936550491510277,0.0,0.0,0.0,0.40482573726541554,0.012511170688114389,0.01966041108132261,0.035746201966041107,0.017873100983020553,0.02323503127792672,0.025915996425379804
54023,Jhony Douglas Santiago,Midfielder,24,19/02/1997,Brazil,Parana,1397.0,Brasileiro Série B,11,3,3,0,2,0,869,12,39,45,19,11,25,39,26,2076,24,0.0052986512524084775,0.001445086705202312,0.001445086705202312,0.0,0.0009633911368015414,0.0,0.41859344894026973,0.005780346820809248,0.02167630057803468,0.009152215799614644,0.0052986512524084775,0.012042389210019268,0.01878612716763006
9437,Lázaro Luan Zanini Scapolan,Midfielder,33,30/12/1988,Brazil,Parana,1397.0,Brasileiro Série B,2,1,0,0,0,0,354,4,29,4,0,0,12,18,10,692,7,0.002890173410404624,0.001445086705202312,0.0,0.0,0.0,0.0,0.5115606936416185,0.005780346820809248,0.005780346820809248,0.0,0.0,0.017341040462427744,0.02601156069364162
237995,Francisco Wandson Braga de Araujo,Attacker,23,24/03/1998,Brazil,Parana,1397.0,Brasileiro Série B,7,3,1,0,0,0,135,7,25,3,4,1,9,12,13,485,6,0.01443298969072165,0.006185567010309278,0.002061855670103093,0.0,0.0,0.0,0.27835051546391754,0.01443298969072165,0.006185567010309278,0.008247422680412371,0.002061855670103093,0.018556701030927835,0.024742268041237112
91704,Bruno da Silva Lopes,Attacker,35,19/08/1986,Brazil,Parana,1397.0,Brasileiro Série B,11,2,1,0,0,0,75,1,6,2,7,2,11,9,9,471,4,0.02335456475583864,0.004246284501061571,0.0021231422505307855,0.0,0.0,0.0,0.1592356687898089,0.0021231422505307855,0.004246284501061571,0.014861995753715499,0.004246284501061571,0.02335456475583864,0.01910828025477707
41343,Bruno Gomes de Oliveira Conceição,Attacker,25,19/07/1996,Brazil,Parana,1397.0,Brasileiro Série B,22,12,6,0,1,0,297,6,21,11,22,9,22,40,28,1528,18,0.014397905759162303,0.007853403141361256,0.003926701570680628,0.0,0.0006544502617801048,0.0,0.1943717277486911,0.003926701570680628,0.007198952879581152,0.014397905759162303,0.0058900523560209425,0.014397905759162303,0.02617801047120419
9849,Matheus Leonardo Sales Cardoso,Midfielder,22,11/02/1998,Brazil,America Mineiro,1397.0,Brasileiro Série B,7,2,1,0,1,0,210,17,79,10,21,14,18,6,9,670,9,0.010447761194029851,0.0029850746268656717,0.0014925373134328358,0.0,0.0014925373134328358,0.0,0.31343283582089554,0.025373134328358207,0.014925373134328358,0.03134328358208955,0.020895522388059702,0.026865671641791045,0.008955223880597015
9373,Matheus Fernando Cavichioli,Goalkeeper,35,27/07/1986,Brazil,America Mineiro,1397.0,Brasileiro Série B,0,0,0,20,0,73,791,2,22,0,1,1,4,1,31,2790,31,0.0,0.0,0.0,0.007168458781362007,0.0,0.026164874551971327,0.28351254480286736,0.0007168458781362007,0.0,0.00035842293906810036,0.00035842293906810036,0.0014336917562724014,0.00035842293906810036
9826,Airton Moraes Michellon,Goalkeeper,27,29/05/1994,Brazil,America Mineiro,1397.0,Brasileiro Série B,0,0,0,2,0,13,76,0,27,0,0,0,1,0,5,450,5,0.0,0.0,0.0,0.0044444444444444444,0.0,0.028888888888888888,0.1688888888888889,0.0,0.0,0.0,0.0,0.0022222222222222222,0.0
9828,Sávio Antônio Alves,Defender,26,26/05/1995,Brazil,America Mineiro,1397.0,Brasileiro Série B,6,0,0,0,1,0,929,28,47,19,15,12,8,7,21,1368,14,0.0043859649122807015,0.0,0.0,0.0,0.0007309941520467836,0.0,0.679093567251462,0.02046783625730994,0.013888888888888888,0.010964912280701754,0.008771929824561403,0.005847953216374269,0.005116959064327485
80664,Anderson de Jesus Santos,Defender,26,02/03/1995,Brazil,America Mineiro,1397.0,Brasileiro Série B,13,4,3,0,0,0,949,3,38,27,4,4,24,17,24,2033,23,0.006394490900147565,0.001967535661583866,0.0014756517461878996,0.0,0.0,0.0,0.46679783571077227,0.0014756517461878996,0.013280865715691098,0.001967535661583866,0.001967535661583866,0.011805213969503197,0.008362026561731432
9416,Eduardo Gabriel dos Santos Bauermann,Defender,25,13/02/1996,Brazil,America Mineiro,1397.0,Brasileiro Série B,3,1,1,0,0,0,340,1,40,3,0,0,5,11,13,1124,12,0.0026690391459074734,0.0008896797153024911,0.0008896797153024911,0.0,0.0,0.0,0.302491103202847,0.0008896797153024911,0.0026690391459074734,0.0,0.0,0.004448398576512456,0.009786476868327402
10415,Diego Ferreira Matheus,Defender,25,26/02/1996,Brazil,America Mineiro,1397.0,Brasileiro Série B,3,0,0,0,0,0,588,8,40,15,22,11,25,10,18,1344,15,0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.4375,0.005952380952380952,0.011160714285714286,0.01636904761904762,0.00818452380952381,0.018601190476190476,0.00744047619047619
9771,Daniel Fortunato Borges,Defender,28,23/03/1993,Brazil,America Mineiro,1397.0,Brasileiro Série B,12,1,0,0,3,0,845,45,31,52,17,12,17,32,23,1781,21,0.00673778775968557,0.0005614823133071309,0.0,0.0,0.0016844469399213925,0.0,0.4744525547445255,0.025266704098820886,0.029197080291970802,0.009545199326221224,0.00673778775968557,0.009545199326221224,0.017967434025828188
9835,João Paulo Gomes da Costa,Defender,35,01/07/1986,Brazil,America Mineiro,1397.0,Brasileiro Série B,22,8,1,0,0,0,924,38,40,34,5,2,19,30,24,1823,21,0.012068019747668678,0.004388370817334065,0.0005485463521667581,0.0,0.0,0.0,0.5068568294020844,0.020844761382336808,0.018650575973669776,0.0027427317608337905,0.0010970927043335162,0.010422380691168404,0.016456390565002744
41180,Messias Rodrigues da Silva Júnior,Defender,27,03/11/1994,Brazil,America Mineiro,1397.0,Brasileiro Série B,15,4,2,0,0,0,1193,4,38,18,3,2,10,43,32,2866,32,0.0052337752965806,0.0013956734124214933,0.0006978367062107466,0.0,0.0,0.0,0.4162595952547104,0.0013956734124214933,0.00628053035589672,0.00104675505931612,0.0006978367062107466,0.0034891835310537334,0.015003489183531053
9840,José Ricardo Barbosa Ribeiro Drumond,Midfielder,25,09/03/1996,Brazil,America Mineiro,1397.0,Brasileiro Série B,7,1,0,0,1,0,1034,14,48,47,23,16,26,28,24,2037,24,0.003436426116838488,0.0004909180166912126,0.0,0.0,0.0004909180166912126,0.0,0.5076092292587138,0.006872852233676976,0.023073146784486992,0.011291114383897889,0.007854688267059401,0.012763868433971527,0.013745704467353952
9842,Adilson dos Anjos Oliveira,Midfielder,34,23/10/1987,Brazil,America Mineiro,1397.0,Brasileiro Série B,19,10,3,0,1,0,842,19,33,23,26,20,40,37,29,2331,27,0.008151008151008152,0.00429000429000429,0.001287001287001287,0.0,0.000429000429000429,0.0,0.3612183612183612,0.008151008151008152,0.009867009867009866,0.011154011154011155,0.00858000858000858,0.01716001716001716,0.015873015873015872
119151,Geovane Nascimento Silva,Midfielder,23,15/06/1998,Brazil,America Mineiro,1397.0,Brasileiro Série B,17,5,1,0,3,0,284,14,19,21,16,10,20,11,18,822,9,0.02068126520681265,0.006082725060827251,0.0012165450121654502,0.0,0.0036496350364963502,0.0,0.34549878345498786,0.0170316301703163,0.025547445255474453,0.019464720194647202,0.012165450121654502,0.024330900243309004,0.01338199513381995
64001,Luiz Flavio Silverio Silva,Midfielder,21,15/06/2000,Brazil,America Mineiro,1397.0,Brasileiro Série B,2,0,0,0,0,0,300,1,22,24,8,5,8,26,14,739,9,0.0027063599458728013,0.0,0.0,0.0,0.0,0.0,0.4059539918809202,0.0013531799729364006,0.03247631935047361,0.010825439783491205,0.006765899864682003,0.010825439783491205,0.035182679296346414
9850,Marcelo Aparecido Toscano,Attacker,36,12/05/1985,Brazil,America Mineiro,1397.0,Brasileiro Série B,21,7,3,0,1,0,449,20,23,15,8,4,17,16,29,958,9,0.021920668058455117,0.007306889352818371,0.003131524008350731,0.0,0.0010438413361169101,0.0,0.46868475991649267,0.020876826722338204,0.015657620041753653,0.008350730688935281,0.0041753653444676405,0.017745302713987474,0.016701461377870562
9852,Felipe Azevedo dos Santos,Attacker,34,10/01/1987,Brazil,America Mineiro,1397.0,Brasileiro Série B,37,18,4,0,1,0,549,23,19,14,30,18,26,16,22,1582,22,0.02338811630847029,0.011378002528445006,0.0025284450063211127,0.0,0.0006321112515802782,0.0,0.3470290771175727,0.014538558786346398,0.008849557522123894,0.018963337547408345,0.011378002528445006,0.01643489254108723,0.010113780025284451
9257,Rodolfo José da Silva Bardella,Attacker,29,21/05/1992,Brazil,America Mineiro,1397.0,Brasileiro Série B,54,21,6,0,3,0,434,21,18,28,19,9,63,34,29,2091,26,0.02582496413199426,0.010043041606886656,0.0028694404591104736,0.0,0.0014347202295552368,0.0,0.2075561932089909,0.010043041606886656,0.013390722142515544,0.009086561453849833,0.00430416068866571,0.03012912482065997,0.016260162601626018
9922,Leonardo da Silva Passos,Attacker,22,13/03/1999,Brazil,America Mineiro,1397.0,Brasileiro Série B,26,11,3,0,1,0,276,17,12,35,20,10,27,34,31,1137,12,0.022867194371152155,0.009674582233948988,0.002638522427440633,0.0,0.0008795074758135445,0.0,0.24274406332453827,0.014951627088830254,0.030782761653474055,0.01759014951627089,0.008795074758135445,0.023746701846965697,0.02990325417766051
9854,Ademir da Silva Santos Junior,Attacker,26,16/02/1995,Brazil,America Mineiro,1397.0,Brasileiro Série B,42,24,7,0,3,0,518,35,15,31,51,32,65,26,26,1939,21,0.021660649819494584,0.012377514182568335,0.0036101083032490976,0.0,0.0015471892728210418,0.0,0.26714801444043323,0.018050541516245487,0.01598762248581743,0.02630221763795771,0.016503352243424446,0.033522434244455904,0.013408973697782363
9259,Alexandre Egea,Attacker,31,06/06/1990,Brazil,America Mineiro,1397.0,Brasileiro Série B,38,11,0,0,3,0,1259,47,43,60,59,44,68,49,32,2362,27,0.016088060965283656,0.0046570702794242165,0.0,0.0,0.0012701100762066045,0.0,0.5330228619813717,0.01989839119390347,0.02540220152413209,0.02497883149872989,0.018628281117696866,0.028789161727349702,0.020745131244707875
9505,Felipe Augusto Ferreira Batista,Attacker,29,06/03/1992,Brazil,America Mineiro,1397.0,Brasileiro Série B,30,15,1,0,1,0,236,11,16,5,21,10,10,11,23,828,9,0.036231884057971016,0.018115942028985508,0.0012077294685990338,0.0,0.0012077294685990338,0.0,0.28502415458937197,0.013285024154589372,0.006038647342995169,0.025362318840579712,0.012077294685990338,0.012077294685990338,0.013285024154589372
10186,João Ricardo Riedi,Goalkeeper,33,06/09/1988,Brazil,Chapecoense-sc,1397.0,Brasileiro Série B,0,0,0,18,0,129,1102,0,30,0,0,0,3,0,37,3330,37,0.0,0.0,0.0,0.005405405405405406,0.0,0.03873873873873874,0.33093093093093096,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0
9981,Matheus Antunes Ribeiro,Defender,28,23/02/1993,Brazil,Chapecoense-sc,1397.0,Brasileiro Série B,12,5,0,0,2,0,814,10,42,34,28,22,6,16,23,1828,21,0.006564551422319475,0.002735229759299781,0.0,0.0,0.0010940919037199124,0.0,0.44529540481400437,0.005470459518599562,0.018599562363238512,0.015317286652078774,0.012035010940919038,0.0032822757111597373,0.0087527352297593
9198,Luiz Otávio da Silva Santos,Defender,29,09/10/1992,Brazil,Chapecoense-sc,1397.0,Brasileiro Série B,14,2,1,0,0,0,1426,3,59,27,1,1,7,17,25,2250,25,0.006222222222222222,0.0008888888888888889,0.00044444444444444447,0.0,0.0,0.0,0.6337777777777778,0.0013333333333333333,0.012,0.00044444444444444447,0.00044444444444444447,0.003111111111111111,0.007555555555555556
129964,Gabriel Dal Toé Busanello,Defender,23,29/10/1998,Brazil,Chapecoense-sc,1397.0,Brasileiro Série B,12,6,2,0,1,0,487,8,27,29,8,6,11,27,16,1030,12,0.011650485436893204,0.005825242718446602,0.001941747572815534,0.0,0.000970873786407767,0.0,0.4728155339805825,0.007766990291262136,0.02815533980582524,0.007766990291262136,0.005825242718446602,0.010679611650485437,0.02621359223300971
10019,Ezequiel Jacinto de Biasi,Defender,28,22/02/1993,Brazil,Chapecoense-sc,1397.0,Brasileiro Série B,1,1,0,0,0,0,537,4,38,23,8,4,15,28,15,1132,15,0.0008833922261484099,0.0008833922261484099,0.0,0.0,0.0,0.0,0.4743816254416961,0.0035335689045936395,0.020318021201413426,0.007067137809187279,0.0035335689045936395,0.013250883392226149,0.024734982332155476
