id,nome,posição,idade,data_nascimento,nacionalidade,time,id_liga,liga,total_chutes,chutes_no_gol,gols,gols_sofridos,assistências,defesas,total_passes,passes_chaves,%passes_certos,desarmes,dribles_tentados,dribles_realizados,faltas_sofridas,faltas_cometidas,total_jogos,minutos_jogados,jogos_escalados,chutes/min,chutes_no_gol/min,gols/min,sofridos/min,assistências/min,defesas/min,passes/min,passes_chaves/min,desarmes/min,dribles_tentados/min,dribles_realizados/min,faltas_sofridas/min,faltas_cometidas/min
9893,Alerrandro,Attacker,21,12/01/2000,Brazil,Bragantino,1396.0,Brasileiro Série A,23,11,5,0,2,0,157,13,29,5,10,5,20,10,16,928,11,0.02478448275862069,0.011853448275862068,0.005387931034482759,0.0,0.0021551724137931034,0.0,0.16918103448275862,0.014008620689655173,0.005387931034482759,0.010775862068965518,0.005387931034482759,0.021551724137931036,0.010775862068965518
9471,Morato,Attacker,29,01/09/1992,Brazil,Bragantino,1396.0,Brasileiro Série A,13,4,0,0,0,0,212,8,34,12,17,9,10,18,16,676,7,0.019230769230769232,0.005917159763313609,0.0,0.0,0.0,0.0,0.3136094674556213,0.011834319526627219,0.01775147928994083,0.02514792899408284,0.013313609467455622,0.014792899408284023,0.026627218934911243
10040,Artur,Attacker,23,15/02/1998,Brazil,Bragantino,1396.0,Brasileiro Série A,48,17,1,0,4,0,710,50,37,27,82,52,49,20,25,2104,25,0.022813688212927757,0.008079847908745247,0.0004752851711026616,0.0,0.0019011406844106464,0.0,0.33745247148288976,0.02376425855513308,0.012832699619771864,0.03897338403041825,0.024714828897338403,0.02328897338403042,0.009505703422053232
9472,Ytalo José Oliveira dos Santos,Attacker,33,12/01/1988,Brazil,Bragantino,1396.0,Brasileiro Série A,26,15,3,0,5,0,294,16,22,12,7,5,13,19,21,1228,15,0.021172638436482084,0.012214983713355049,0.0024429967426710096,0.0,0.004071661237785016,0.0,0.23941368078175895,0.013029315960912053,0.009771986970684038,0.005700325732899023,0.004071661237785016,0.010586319218241042,0.015472312703583062
9475,Claudinho,Attacker,24,28/01/1997,Brazil,Bragantino,1396.0,Brasileiro Série A,57,26,11,0,2,0,879,77,38,28,74,42,39,24,25,1967,23,0.028978139298423997,0.013218098627351297,0.005592272496187087,0.0,0.0010167768174885613,0.0,0.44687341128622265,0.03914590747330961,0.014234875444839857,0.03762074224707677,0.021352313167259787,0.019827147941026944,0.012201321809862735
9978,Everson Felipe Marques Pires,Goalkeeper,31,22/07/1990,Brazil,Atletico-MG,1396.0,Brasileiro Série A,0,0,0,23,1,49,546,1,26,1,0,0,2,0,17,1530,17,0.0,0.0,0.0,0.015032679738562092,0.00065359477124183,0.03202614379084967,0.3568627450980392,0.00065359477124183,0.00065359477124183,0.0,0.0,0.00130718954248366,0.0
10081,Rafael Pires Monteiro,Goalkeeper,32,23/06/1989,Brazil,Atletico-MG,1396.0,Brasileiro Série A,0,0,0,8,0,22,214,0,46,1,0,0,0,1,10,826,10,0.0,0.0,0.0,0.009685230024213076,0.0,0.026634382566585957,0.25907990314769974,0.0,0.0012106537530266344,0.0,0.0,0.0,0.0012106537530266344
2499,J. Alonso,Defender,28,09/02/1993,Paraguay,Atletico-MG,1396.0,Brasileiro Série A,16,5,0,0,2,0,1620,14,75,27,11,7,3,34,21,1890,21,0.008465608465608466,0.0026455026455026454,0.0,0.0,0.0010582010582010583,0.0,0.8571428571428571,0.007407407407407408,0.014285714285714285,0.00582010582010582,0.003703703703703704,0.0015873015873015873,0.01798941798941799
9863,Réver Humberto Alves de Araujo,Defender,36,01/01/1985,Brazil,Atletico-MG,1396.0,Brasileiro Série A,8,2,1,0,1,0,1300,9,72,14,10,5,13,14,17,1405,16,0.0056939501779359435,0.0014234875444839859,0.0007117437722419929,0.0,0.0007117437722419929,0.0,0.9252669039145908,0.006405693950177936,0.0099644128113879,0.0071174377224199285,0.0035587188612099642,0.009252669039145907,0.0099644128113879
2038,Guilherme Arana,Defender,24,14/04/1997,Brazil,Atletico-MG,1396.0,Brasileiro Série A,38,19,3,0,3,0,1243,45,50,36,32,19,23,33,26,2235,24,0.017002237136465325,0.008501118568232663,0.0013422818791946308,0.0,0.0013422818791946308,0.0,0.5561521252796421,0.020134228187919462,0.016107382550335572,0.014317673378076063,0.008501118568232663,0.01029082774049217,0.01476510067114094
434,Mariano Ferreira Filho,Defender,35,23/06/1986,Brazil,Atletico-MG,1396.0,Brasileiro Série A,1,0,0,0,1,0,241,4,47,11,7,3,6,8,7,370,4,0.002702702702702703,0.0,0.0,0.0,0.002702702702702703,0.0,0.6513513513513514,0.010810810810810811,0.02972972972972973,0.01891891891891892,0.008108108108108109,0.016216216216216217,0.021621621621621623
9872,Igor Rabello,Defender,26,28/04/1995,Brazil,Atletico-MG,1396.0,Brasileiro Série A,10,4,1,0,1,0,1207,3,56,20,3,1,18,17,21,1562,17,0.006402048655569782,0.002560819462227913,0.0006402048655569782,0.0,0.0006402048655569782,0.0,0.7727272727272727,0.0019206145966709346,0.012804097311139564,0.0019206145966709346,0.0006402048655569782,0.011523687580025609,0.01088348271446863
9874,Guga,Defender,23,29/08/1998,Brazil,Atletico-MG,1396.0,Brasileiro Série A,10,1,1,0,1,0,1265,16,55,53,10,8,26,28,22,1767,20,0.005659309564233163,0.0005659309564233164,0.0005659309564233164,0.0,0.0005659309564233164,0.0,0.7159026598754952,0.009054895302773062,0.029994340690435765,0.005659309564233163,0.004527447651386531,0.014714204867006225,0.01584606677985286
9881,Marquinhos,Midfielder,22,24/10/1999,Brazil,Atletico-MG,1396.0,Brasileiro Série A,10,2,0,0,1,0,124,6,41,5,18,15,5,12,11,433,3,0.023094688221709007,0.004618937644341801,0.0,0.0,0.0023094688221709007,0.0,0.2863741339491917,0.013856812933025405,0.011547344110854504,0.04157043879907621,0.03464203233256351,0.011547344110854504,0.02771362586605081
9923,Hyoran,Midfielder,28,25/05/1993,Brazil,Atletico-MG,1396.0,Brasileiro Série A,30,10,4,0,2,0,374,29,34,13,9,4,25,27,19,997,12,0.03009027081243731,0.010030090270812437,0.004012036108324975,0.0,0.0020060180541624875,0.0,0.37512537612838515,0.029087261785356068,0.013039117352056168,0.009027081243731194,0.004012036108324975,0.025075225677031094,0.02708124373119358
9883,Nathan,Midfielder,25,13/03/1996,Brazil,Atletico-MG,1396.0,Brasileiro Série A,25,12,3,0,1,0,300,20,20,14,10,5,11,10,19,1005,11,0.024875621890547265,0.011940298507462687,0.0029850746268656717,0.0,0.0009950248756218905,0.0,0.29850746268656714,0.01990049751243781,0.013930348258706468,0.009950248756218905,0.004975124378109453,0.010945273631840797,0.009950248756218905
16360,A. Franco,Midfielder,23,21/08/1998,Ecuador,Atletico-MG,1396.0,Brasileiro Série A,14,8,3,0,0,0,443,14,38,27,6,3,14,32,19,1239,14,0.011299435028248588,0.00645682001614205,0.002421307506053269,0.0,0.0,0.0,0.35754640839386603,0.011299435028248588,0.021791767554479417,0.004842615012106538,0.002421307506053269,0.011299435028248588,0.0258272800645682
10319,Allan,Midfielder,24,03/03/1997,Brazil,Atletico-MG,1396.0,Brasileiro Série A,16,3,0,0,0,0,1147,10,58,25,9,8,18,29,21,1556,17,0.010282776349614395,0.0019280205655526992,0.0,0.0,0.0,0.0,0.737146529562982,0.006426735218508998,0.016066838046272493,0.005784061696658098,0.005141388174807198,0.011568123393316195,0.018637532133676093
9890,Jair,Midfielder,27,26/08/1994,Brazil,Atletico-MG,1396.0,Brasileiro Série A,10,2,1,0,2,0,784,14,53,35,17,9,45,43,19,1404,17,0.007122507122507123,0.0014245014245014246,0.0007122507122507123,0.0,0.0014245014245014246,0.0,0.5584045584045584,0.009971509971509971,0.02492877492877493,0.012108262108262107,0.00641025641025641,0.03205128205128205,0.030626780626780627
51214,J. Savarino,Midfielder,25,11/11/1996,Venezuela,Atletico-MG,1396.0,Brasileiro Série A,31,11,4,0,5,0,407,39,32,7,64,39,23,17,21,1508,17,0.020557029177718834,0.007294429708222812,0.002652519893899204,0.0,0.0033156498673740055,0.0,0.26989389920424406,0.02586206896551724,0.004641909814323607,0.042440318302387266,0.02586206896551724,0.015251989389920425,0.011273209549071617
2477,M. Zaracho,Midfielder,23,10/03/1998,Argentina,Atletico-MG,1396.0,Brasileiro Série A,3,2,1,0,0,0,129,5,9,11,12,4,8,11,11,458,7,0.006550218340611353,0.004366812227074236,0.002183406113537118,0.0,0.0,0.0,0.2816593886462882,0.010917030567685589,0.024017467248908297,0.026200873362445413,0.008733624454148471,0.017467248908296942,0.024017467248908297
10004,Eduardo Sasha,Attacker,29,24/02/1992,Brazil,Atletico-MG,1396.0,Brasileiro Série A,30,16,6,0,2,0,408,21,17,8,14,6,23,19,23,1552,18,0.019329896907216496,0.010309278350515464,0.003865979381443299,0.0,0.001288659793814433,0.0,0.26288659793814434,0.013530927835051547,0.005154639175257732,0.00902061855670103,0.003865979381443299,0.014819587628865979,0.012242268041237113
16847,Keno,Attacker,32,10/09/1989,Brazil,Atletico-MG,1396.0,Brasileiro Série A,68,36,10,0,6,0,600,48,27,31,149,81,53,30,26,2036,23,0.03339882121807466,0.01768172888015717,0.004911591355599214,0.0,0.0029469548133595285,0.0,0.29469548133595286,0.023575638506876228,0.015225933202357564,0.07318271119842829,0.039783889980353634,0.026031434184675836,0.014734774066797643
10574,Marrony,Attacker,22,05/02/1999,Brazil,Atletico-MG,1396.0,Brasileiro Série A,25,15,4,0,1,0,125,7,22,9,28,16,12,18,23,723,7,0.034578146611341634,0.02074688796680498,0.005532503457814661,0.0,0.0013831258644536654,0.0,0.17289073305670816,0.009681881051175657,0.012448132780082987,0.03872752420470263,0.022130013831258646,0.016597510373443983,0.024896265560165973
35534,Eduardo Jesús Vargas Rojas,Attacker,32,20/11/1989,Chile,Atletico-MG,1396.0,Brasileiro Série A,9,4,1,0,1,0,73,7,11,0,2,0,5,2,5,416,5,0.021634615384615384,0.009615384615384616,0.002403846153846154,0.0,0.002403846153846154,0.0,0.17548076923076922,0.016826923076923076,0.0,0.004807692307692308,0.0,0.01201923076923077,0.004807692307692308
64370,Marcelo de Souza dos Santos Júnior,Attacker,22,17/01/1998,Brazil,Parana,1397.0,Brasileiro Série B,4,2,0,0,0,0,232,6,27,9,8,7,8,9,12,483,6,0.008281573498964804,0.004140786749482402,0.0,0.0,0.0,0.0,0.4803312629399586,0.012422360248447204,0.018633540372670808,0.016563146997929608,0.014492753623188406,0.016563146997929608,0.018633540372670808
9524,Thales Natanael  Lira de Matos,Defender,27,06/04/1993,Brazil,Parana,1397.0,Brasileiro Série B,3,0,1,0,0,0,295,1,75,4,2,1,7,11,7,630,7,0.004761904761904762,0.0,0.0015873015873015873,0.0,0.0,0.0,0.46825396825396826,0.0015873015873015873,0.006349206349206349,0.0031746031746031746,0.0015873015873015873,0.011111111111111112,0.01746031746031746
9662,Renan Brito Soares,Goalkeeper,36,24/01/1985,Brazil,Parana,1397.0,Brasileiro Série B,0,0,0,7,0,11,130,0,11,0,1,1,2,1,6,524,6,0.0,0.0,0.0,0.013358778625954198,0.0,0.02099236641221374,0.2480916030534351,0.0,0.0,0.0019083969465648854,0.0019083969465648854,0.003816793893129771,0.0019083969465648854
10334,Marcos de Paula Dutra,Goalkeeper,28,17/05/1993,Brazil,Parana,1397.0,Brasileiro Série B,0,0,0,10,0,10,61,0,12,1,0,0,1,0,5,450,5,0.0,0.0,0.0,0.022222222222222223,0.0,0.022222222222222223,0.13555555555555557,0.0,0.0022222222222222222,0.0,0.0,0.0022222222222222222,0.0
9410,Alisson Machado dos Santos,Goalkeeper,25,08/06/1995,Brazil,Parana,1397.0,Brasileiro Série B,0,0,0,21,0,53,337,0,30,0,0,0,4,1,19,1710,19,0.0,0.0,0.0,0.012280701754385965,0.0,0.030994152046783626,0.19707602339181288,0.0,0.0,0.0,0.0,0.0023391812865497076,0.0005847953216374269
54862,Jean Victor Barros,Defender,26,01/07/1994,Brazil,Parana,1397.0,Brasileiro Série B,15,5,1,0,2,0,1233,32,48,50,23,12,13,38,28,2408,27,0.006229235880398671,0.0020764119601328905,0.0004152823920265781,0.0,0.0008305647840531562,0.0,0.5120431893687708,0.013289036544850499,0.020764119601328904,0.009551495016611296,0.0049833887043189366,0.005398671096345515,0.015780730897009966
237954,Haiderson Hurtado Palomino,Defender,26,26/11/1995,Colombia,Parana,1397.0,Brasileiro Série B,2,0,0,0,0,0,657,2,41,17,1,1,9,18,15,1064,11,0.0018796992481203006,0.0,0.0,0.0,0.0,0.0,0.6174812030075187,0.0018796992481203006,0.015977443609022556,0.0009398496240601503,0.0009398496240601503,0.008458646616541353,0.016917293233082706
9600,Philipe Maia de Freitas,Defender,25,11/07/1995,Brazil,Parana,1397.0,Brasileiro Série B,2,1,0,0,0,0,242,1,42,2,1,0,2,10,5,406,5,0.0049261083743842365,0.0024630541871921183,0.0,0.0,0.0,0.0,0.5960591133004927,0.0024630541871921183,0.0049261083743842365,0.0024630541871921183,0.0,0.0049261083743842365,0.024630541871921183
9350,Rafael Ramos de Lima,Defender,35,08/03/1986,Brazil,Parana,1397.0,Brasileiro Série B,6,2,0,0,0,0,501,3,49,10,1,1,3,6,9,750,9,0.008,0.0026666666666666666,0.0,0.0,0.0,0.0,0.668,0.004,0.013333333333333334,0.0013333333333333333,0.0013333333333333333,0.004,0.008
80560,Luis Ángel Salazar Cuesta,Defender,26,10/08/1994,Colombia,Parana,1397.0,Brasileiro Série B,9,3,1,0,0,0,755,1,51,4,2,2,1,12,16,1189,13,0.007569386038687973,0.002523128679562658,0.0008410428931875525,0.0,0.0,0.0,0.6349873843566022,0.0008410428931875525,0.00336417157275021,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.010092514718250631
36008,Fabrício Silva Dornellas,Defender,31,20/02/1990,Brazil,Parana,1397.0,Brasileiro Série B,18,6,1,0,1,0,1151,6,61,21,5,3,11,16,19,1631,19,0.011036174126302882,0.003678724708767627,0.0006131207847946045,0.0,0.0006131207847946045,0.0,0.7057020232985898,0.003678724708767627,0.012875536480686695,0.0030656039239730227,0.0018393623543838135,0.00674432863274065,0.009809932556713672
106561,Thiago Alves da Rosa,Midfielder,22,09/06/1999,Brazil,Parana,1397.0,Brasileiro Série B,11,2,0,0,2,0,344,16,26,27,50,31,20,37,19,1145,13,0.00960698689956332,0.0017467248908296944,0.0,0.0,0.0017467248908296944,0.0,0.30043668122270745,0.013973799126637555,0.023580786026200874,0.043668122270742356,0.027074235807860263,0.017467248908296942,0.032314410480349345
41417,Renan Bardini Bressan,Midfielder,33,03/11/1988,Belarus,Parana,1397.0,Brasileiro Série B,48,22,4,0,3,0,836,48,41,21,15,11,55,36,27,2204,26,0.021778584392014518,0.009981851179673321,0.0018148820326678765,0.0,0.0013611615245009074,0.0,0.3793103448275862,0.021778584392014518,0.009528130671506351,0.006805807622504537,0.004990925589836661,0.0249546279491833,0.016333938294010888
54754,Karl Cachoeira Della Vedova Júnior,Midfielder,27,07/04/1993,Brazil,Parana,1397.0,Brasileiro Série B,7,3,0,0,2,0,653,16,29,27,14,10,20,26,22,1254,14,0.005582137161084529,0.0023923444976076554,0.0,0.0,0.001594896331738437,0.0,0.5207336523125997,0.012759170653907496,0.0215311004784689,0.011164274322169059,0.007974481658692184,0.01594896331738437,0.02073365231259968
133910,Paulo Henrique de Oliveira Alves,Midfielder,25,25/07/1996,Brazil,Parana,1397.0,Brasileiro Série B,4,1,1,0,3,0,1214,28,43,99,90,64,45,40,28,2504,28,0.001597444089456869,0.00039936102236421724,0.00039936102236421724,0.0,0.0011980830670926517,0.0,0.48482428115015974,0.011182108626198083,0.03953674121405751,0.035942492012779555,0.025559105431309903,0.017971246006389777,0.01597444089456869
9212,Higor Matheus Meritão,Midfielder,27,23/06/1994,Brazil,Parana,1397.0,Brasileiro Série B,21,11,2,0,0,0,1133,23,51,36,32,21,41,42,25,1833,23,0.011456628477905073,0.006001091107474086,0.0010911074740861974,0.0,0.0,0.0,0.6181123840698309,0.012547735951991271,0.019639934533551555,0.01745771958537916,0.011456628477905073,0.02236770321876705,0.022913256955810146
9436,Gabriel Pires de Oliveira,Midfielder,22,22/05/1999,Brazil,Parana,1397.0,Brasileiro Série B,15,8,1,0,0,0,453,14,35,22,40,20,26,29,20,1119,12,0.013404825737265416,0.0071492403932082215,0.0008936550491510277,0.0,0.0,0.0,0.40482573726541554,0.012511170688114389,0.01966041108132261,0.035746201966041107,0.017873100983020553,0.02323503127792672,0.025915996425379804
54023,Jhony Douglas Santiago,Midfielder,24,19/02/1997,Brazil,Parana,1397.0,Brasileiro Série B,11,3,3,0,2,0,869,12,39,45,19,11,25,39,26,2076,24,0.0052986512524084775,0.001445086705202312,0.001445086705202312,0.0,0.0009633911368015414,0.0,0.41859344894026973,0.005780346820809248,0.02167630057803468,0.009152215799614644,0.0052986512524084775,0.012042389210019268,0.01878612716763006
9437,Lázaro Luan Zanini Scapolan,Midfielder,32,30/12/1988,Brazil,Parana,1397.0,Brasileiro Série B,2,1,0,0,0,0,354,4,29,4,0,0,12,18,10,692,7,0.002890173410404624,0.001445086705202312,0.0,0.0,0.0,0.0,0.5115606936416185,0.005780346820809248,0.005780346820809248,0.0,0.0,0.017341040462427744,0.02601156069364162
237995,Francisco Wandson Braga de Araujo,Attacker,22,24/03/1998,Brazil,Parana,1397.0,Brasileiro Série B,7,3,1,0,0,0,135,7,25,3,4,1,9,12,13,485,6,0.01443298969072165,0.006185567010309278,0.002061855670103093,0.0,0.0,0.0,0.27835051546391754,0.01443298969072165,0.006185567010309278,0.008247422680412371,0.002061855670103093,0.018556701030927835,0.024742268041237112
80671,Leonardo Luiz e Castro,Attacker,26,13/07/1994,Brazil,Parana,1397.0,Brasileiro Série B,10,3,1,0,1,0,122,5,7,1,9,8,14,5,16,513,4,0.01949317738791423,0.005847953216374269,0.001949317738791423,0.0,0.001949317738791423,0.0,0.2378167641325536,0.009746588693957114,0.001949317738791423,0.017543859649122806,0.015594541910331383,0.02729044834307992,0.009746588693957114
41343,Bruno Gomes de Oliveira Conceição,Attacker,24,19/07/1996,Brazil,Parana,1397.0,Brasileiro Série B,21,12,6,0,1,0,282,6,23,11,21,9,19,35,24,1434,17,0.014644351464435146,0.008368200836820083,0.0041841004184100415,0.0,0.000697350069735007,0.0,0.19665271966527198,0.0041841004184100415,0.007670850767085077,0.014644351464435146,0.006276150627615063,0.013249651324965132,0.024407252440725245
9442,Andrey Nunes dos Santos,Attacker,20,26/06/2000,Brazil,Parana,1397.0,Brasileiro Série B,34,10,2,0,0,0,454,20,25,34,98,47,31,67,26,1595,17,0.021316614420062698,0.006269592476489028,0.0012539184952978057,0.0,0.0,0.0,0.2846394984326019,0.012539184952978056,0.021316614420062698,0.061442006269592474,0.02946708463949843,0.019435736677115987,0.04200626959247649
9849,Matheus Leonardo Sales Cardoso,Midfielder,22,11/02/1998,Brazil,America Mineiro,1397.0,Brasileiro Série B,7,2,1,0,1,0,210,17,79,10,21,14,18,6,9,670,9,0.010447761194029851,0.0029850746268656717,0.0014925373134328358,0.0,0.0014925373134328358,0.0,0.31343283582089554,0.025373134328358207,0.014925373134328358,0.03134328358208955,0.020895522388059702,0.026865671641791045,0.008955223880597015
9373,Matheus Fernando Cavichioli,Goalkeeper,35,27/07/1986,Brazil,America Mineiro,1397.0,Brasileiro Série B,0,0,0,20,0,71,755,2,22,0,1,1,4,1,30,2700,30,0.0,0.0,0.0,0.007407407407407408,0.0,0.026296296296296297,0.2796296296296296,0.0007407407407407407,0.0,0.00037037037037037035,0.00037037037037037035,0.0014814814814814814,0.00037037037037037035
9828,Sávio Antônio Alves,Defender,25,26/05/1995,Brazil,America Mineiro,1397.0,Brasileiro Série B,6,0,0,0,1,0,759,26,48,15,11,9,4,5,18,1113,11,0.005390835579514825,0.0,0.0,0.0,0.0008984725965858042,0.0,0.6819407008086253,0.02336028751123091,0.013477088948787063,0.009883198562443846,0.008086253369272238,0.0035938903863432167,0.004492362982929021
80664,Anderson de Jesus Santos,Defender,25,02/03/1995,Brazil,America Mineiro,1397.0,Brasileiro Série B,11,4,3,0,0,0,772,2,40,21,4,4,22,12,19,1627,18,0.006760909649661954,0.002458512599877074,0.0018438844499078057,0.0,0.0,0.0,0.47449293177627533,0.001229256299938537,0.01290719114935464,0.002458512599877074,0.002458512599877074,0.013521819299323909,0.007375537799631223
9416,Eduardo Gabriel dos Santos Bauermann,Defender,24,13/02/1996,Brazil,America Mineiro,1397.0,Brasileiro Série B,3,1,1,0,0,0,311,1,42,3,0,0,3,10,12,1080,12,0.002777777777777778,0.000925925925925926,0.000925925925925926,0.0,0.0,0.0,0.287962962962963,0.000925925925925926,0.002777777777777778,0.0,0.0,0.002777777777777778,0.009259259259259259
10415,Diego Ferreira Matheus,Defender,24,26/02/1996,Brazil,America Mineiro,1397.0,Brasileiro Série B,3,0,0,0,0,0,588,8,40,15,22,11,25,10,18,1344,15,0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.4375,0.005952380952380952,0.011160714285714286,0.01636904761904762,0.00818452380952381,0.018601190476190476,0.00744047619047619
9771,Daniel Fortunato Borges,Defender,27,23/03/1993,Brazil,America Mineiro,1397.0,Brasileiro Série B,12,1,0,0,3,0,674,37,32,45,16,11,13,23,18,1415,16,0.008480565371024734,0.0007067137809187279,0.0,0.0,0.0021201413427561835,0.0,0.4763250883392226,0.026148409893992933,0.03180212014134275,0.011307420494699646,0.0077738515901060075,0.009187279151943463,0.01625441696113074
9835,João Paulo Gomes da Costa,Defender,35,01/07/1986,Brazil,America Mineiro,1397.0,Brasileiro Série B,22,8,1,0,0,0,833,34,41,29,5,2,17,28,22,1658,19,0.013268998793727383,0.0048250904704463205,0.0006031363088057901,0.0,0.0,0.0,0.5024125452352232,0.020506634499396863,0.017490952955367914,0.0030156815440289505,0.0012062726176115801,0.010253317249698432,0.016887816646562123
41180,Messias Rodrigues da Silva Júnior,Defender,26,03/11/1994,Brazil,America Mineiro,1397.0,Brasileiro Série B,12,2,1,0,0,0,1120,4,40,17,3,2,9,41,29,2596,29,0.004622496147919877,0.0007704160246533128,0.0003852080123266564,0.0,0.0,0.0,0.43143297380585516,0.0015408320493066256,0.0065485362095531584,0.0011556240369799693,0.0007704160246533128,0.0034668721109399076,0.015793528505392913
9840,José Ricardo Barbosa Ribeiro Drumond,Midfielder,25,09/03/1996,Brazil,America Mineiro,1397.0,Brasileiro Série B,7,1,0,0,1,0,894,12,50,43,19,14,23,24,20,1677,20,0.0041741204531902205,0.0005963029218843172,0.0,0.0,0.0005963029218843172,0.0,0.5330948121645797,0.007155635062611807,0.02564102564102564,0.011329755515802028,0.008348240906380441,0.013714967203339297,0.014311270125223614
9842,Adilson dos Anjos Oliveira,Midfielder,33,23/10/1987,Brazil,America Mineiro,1397.0,Brasileiro Série B,17,9,3,0,1,0,753,16,34,20,23,18,35,32,26,2077,24,0.008184882041405874,0.004333172845450169,0.0014443909484833895,0.0,0.00048146364949446316,0.0,0.3625421280693308,0.0077034183919114105,0.009629272989889264,0.011073663938372653,0.008666345690900338,0.016851227732306212,0.015406836783822821
119151,Geovane Nascimento Silva,Midfielder,23,15/06/1998,Brazil,America Mineiro,1397.0,Brasileiro Série B,16,5,1,0,2,0,270,13,21,21,15,9,19,10,16,793,9,0.0201765447667087,0.006305170239596469,0.0012610340479192938,0.0,0.0025220680958385876,0.0,0.34047919293820933,0.01639344262295082,0.02648171500630517,0.018915510718789406,0.011349306431273645,0.02395964691046658,0.012610340479192938
64001,Luiz Flavio Silverio Silva,Midfielder,21,15/06/2000,Brazil,America Mineiro,1397.0,Brasileiro Série B,2,0,0,0,0,0,300,1,22,24,8,5,8,26,14,739,9,0.0027063599458728013,0.0,0.0,0.0,0.0,0.0,0.4059539918809202,0.0013531799729364006,0.03247631935047361,0.010825439783491205,0.006765899864682003,0.010825439783491205,0.035182679296346414
9850,Marcelo Aparecido Toscano,Attacker,36,12/05/1985,Brazil,America Mineiro,1397.0,Brasileiro Série B,19,6,3,0,1,0,378,20,24,15,7,3,12,15,25,875,9,0.021714285714285714,0.006857142857142857,0.0034285714285714284,0.0,0.001142857142857143,0.0,0.432,0.022857142857142857,0.017142857142857144,0.008,0.0034285714285714284,0.013714285714285714,0.017142857142857144
9852,Felipe Azevedo dos Santos,Attacker,34,10/01/1987,Brazil,America Mineiro,1397.0,Brasileiro Série B,36,18,4,0,1,0,506,21,19,13,25,15,26,15,20,1438,20,0.025034770514603615,0.012517385257301807,0.0027816411682892906,0.0,0.0006954102920723226,0.0,0.3518776077885953,0.014603616133518776,0.009040333796940195,0.017385257301808066,0.01043115438108484,0.01808066759388039,0.01043115438108484
9257,Rodolfo José da Silva Bardella,Attacker,28,21/05/1992,Brazil,America Mineiro,1397.0,Brasileiro Série B,49,17,4,0,3,0,352,19,18,24,18,9,56,29,25,1745,22,0.028080229226361032,0.009742120343839542,0.002292263610315186,0.0,0.0017191977077363897,0.0,0.2017191977077364,0.010888252148997135,0.013753581661891117,0.010315186246418338,0.005157593123209169,0.032091690544412604,0.0166189111747851
9922,Leonardo da Silva Passos,Attacker,21,13/03/1999,Brazil,America Mineiro,1397.0,Brasileiro Série B,26,11,3,0,1,0,255,15,13,33,20,10,25,33,26,1071,11,0.02427637721755369,0.01027077497665733,0.0028011204481792717,0.0,0.0009337068160597573,0.0,0.23809523809523808,0.014005602240896359,0.03081232492997199,0.018674136321195144,0.009337068160597572,0.02334267040149393,0.03081232492997199
9854,Ademir da Silva Santos Junior,Attacker,25,16/02/1995,Brazil,America Mineiro,1397.0,Brasileiro Série B,35,21,7,0,2,0,415,22,14,25,42,26,59,24,22,1596,17,0.021929824561403508,0.013157894736842105,0.0043859649122807015,0.0,0.0012531328320802004,0.0,0.2600250626566416,0.013784461152882205,0.015664160401002505,0.02631578947368421,0.016290726817042606,0.03696741854636591,0.015037593984962405
9259,Alexandre Egea,Attacker,30,06/06/1990,Brazil,America Mineiro,1397.0,Brasileiro Série B,27,7,0,0,2,0,978,35,44,47,49,35,53,33,26,1844,21,0.014642082429501085,0.003796095444685466,0.0,0.0,0.0010845986984815619,0.0,0.5303687635574837,0.01898047722342733,0.0254880694143167,0.026572668112798264,0.01898047722342733,0.028741865509761388,0.01789587852494577
9505,Felipe Augusto Ferreira Batista,Attacker,28,06/03/1992,Brazil,America Mineiro,1397.0,Brasileiro Série B,21,10,1,0,1,0,168,8,16,2,11,6,7,8,19,567,5,0.037037037037037035,0.01763668430335097,0.001763668430335097,0.0,0.001763668430335097,0.0,0.2962962962962963,0.014109347442680775,0.003527336860670194,0.019400352733686066,0.010582010582010581,0.012345679012345678,0.014109347442680775
10186,João Ricardo Riedi,Goalkeeper,33,06/09/1988,Brazil,Chapecoense-sc,1397.0,Brasileiro Série B,0,0,0,17,0,119,1002,0,30,0,0,0,3,0,33,2970,33,0.0,0.0,0.0,0.005723905723905724,0.0,0.040067340067340064,0.3373737373737374,0.0,0.0,0.0,0.0,0.00101010101010101,0.0
9981,Matheus Antunes Ribeiro,Defender,27,23/02/1993,Brazil,Chapecoense-sc,1397.0,Brasileiro Série B,11,4,0,0,1,0,607,8,43,25,23,17,6,13,19,1468,17,0.007493188010899182,0.0027247956403269754,0.0,0.0,0.0006811989100817438,0.0,0.41348773841961856,0.005449591280653951,0.0170299727520436,0.015667574931880108,0.011580381471389645,0.004087193460490463,0.008855585831062671
9198,Luiz Otávio da Silva Santos,Defender,28,09/10/1992,Brazil,Chapecoense-sc,1397.0,Brasileiro Série B,14,2,1,0,0,0,1426,3,59,27,1,1,7,17,25,2250,25,0.006222222222222222,0.0008888888888888889,0.00044444444444444447,0.0,0.0,0.0,0.6337777777777778,0.0013333333333333333,0.012,0.00044444444444444447,0.00044444444444444447,0.003111111111111111,0.007555555555555556
